UIC_Query,URL,Заглавие (Статус),Състояние към дата,ЕИК/ПИК,Фирмено дело,Фирма/Наименование,Правна форма,Държава,Област и Община,Населено място,Адрес,Предмет на дейност,Физическо лице,Other_Data
200350127,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=200350127,"ЕТ ""ДИЗАЙН СТУДИО - БИСТРА ГРИВЕВА""",12.09.2026г.,200350127,,ДИЗАЙН СТУДИО - БИСТРА ГРИВЕВА,Едноличен търговец,БЪЛГАРИЯ,"Област: София, Община: Самоков","гр. Самоков, п.к. 2000","ж.к. Възраждане, бл. 6, вх. Б, ет. 6, ап. 24","ГРАФИЧЕН ДИЗАЙН, ПРЕДПЕЧАТНА ПОДГОТОВКА, ИЗРАБОТКА НА УЕБ САЙТОВЕ, ТЪРГОВИЯ СЪС СТОКИ, КАКТО И ВСЯКАКВИ ДРУГИ ДЕЙНОСТИ, НЕЗАБРАНЕНИ ОТ ЗАКОНА.",БИСТРА БОЖИДАРОВА ГРИВЕВА,"{""4. Изписване на чужд език"": ""DESIGN STUDIO - BISTRA GRIVEVA"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 7440\nКлас по НКИД: РЕКЛАМНА ДЕЙНОСТ""}"
205576258,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=205576258,"""Данте-Падзар"" ЕООД",12.09.2026г.,205576258,,Данте-Падзар,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Пазарджик, Община: Пазарджик","гр. Пазарджик, п.к. 4400",бул./ул. ул. Болнична № 4,"търговия на едро и дребно, внос и износ на стоки, създаване и експлоатация на увеселителни и рекреационни заведения, заведения за обществено хранене, вътрешна и външна търговия,реекспорт. търговско представителство на български и чуждестранни физически и юридически лица, производство, изкупуване,преработка, съхранение и реализация на всякакъв вид стоки и предмети на бита, с цел продажба в страната и чужбина, покупки, продажби на недвижими имоти, фирми и дейности в страната и чужбина, с цел продажба и отдаване под наем на движими и недвижими, комисионни и посреднически сделки, консултантски услуги, строителство, монтажна и ремонтна дейност, валутни сделки, туристическа, ресторантьорска и хотелиерска дейност, посредничество при пътувания. представителство и посредничество /без процесуално/ на наши и чужди фирми,транспортна дейност, както в страната и чужбина и всякакъв друг вид дейност, незабранена от закона",,"{""4. Изписване на чужд език"": ""Dante-Pazar Ltd"", ""7. Управители"": ""ЙОРДАН ПЕТРОВ ВАСИЛЕВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ЙОРДАН ПЕТРОВ ВАСИЛЕВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""1.02 €"", ""32. Внесен капитал"": ""1.02 €""}"
205576265,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=205576265,"""ДЕВА - С"" ЕООД",12.09.2026г.,205576265,,ДЕВА - С,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1421","р-н Лозенец, бул./ул. НИКОЛАЙ ЛИЛИЕВ № 23 Телефон: 0885822742, Адрес на електронна поща: kristal_consult@abv.bg","ПОКУПКА НА СТОКИ И ДРУГИ ВЕЩИ С ЦЕЛ ПРОДАЖБА В ПЪРВОНАЧАЛЕН ИЛИ ПРЕРАБОТЕН ВИД, ИЗВЪРШВАНЕ НА ВЪНШНОТЪРГОВСКА ДЕЙНОСТ, ТЪРГОВИЯ НА ЕДРО И НА ДРЕБНО, ДИСТРИБУЦИЯ НА СТОКИ, ТЪРГОВСКО ПОСРЕДНИЧЕСТВО И ПРЕДСТАВИТЕЛСТВО, КАКТО И ВСЯКА ДРУГА ТЪРГОВСКА ДЕЙНОСТ, КОЯТО НЕ Е ЗАБРАНЕНА ОТ ЗАКОН, А КОГАТО ИМА РЕГИСТРАЦИОНЕН ИЛИ РАЗРЕШИТЕЛЕН РЕЖИМ - СЛЕД ИЗВЪРШВАНЕТО НА РЕГИСТРАЦИЯТА, СЪОТВЕТНО - СЛЕД ПОЛУЧАВАНЕ НА СЪОТВЕТНОТО РАЗРЕШЕНИЕ ИЛИ ЛИЦЕНЗ.",,"{""4. Изписване на чужд език"": ""DEVA - S"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 4799\nКлас по НКИД: ТЪРГОВИЯ НА ДРЕБНО ИЗВЪН ТЪРГОВСКИ ОБЕКТИ"", ""7. Управители"": ""ДИМИТЪР ИВАНОВ СЛАВОВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ДИМИТЪР ИВАНОВ СЛАВОВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""5.11 €"", ""32. Внесен капитал"": ""5.11 €""}"
203296909,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=203296909,"""ДЕДРА - С"" ЕООД",12.09.2026г.,203296909,,ДЕДРА - С,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1309","р-н Възраждане, ж.к. ЗОНА Б 5-3, бл. 25 ОФИС","ТРАУРНО-ОБРЯДНИ РИТУАЛИ И ПОГРЕБАЛНИ УСЛУГИ; ВЪТРЕШНА И ВЪНШНА ТЪРГОВИЯ НА ЕДРО И ДРЕБНО СЪС СТОКИ И УСЛУГИ; ТРАНСПОРТНА, ТАКСИМЕТРОВА, СПЕДИТОРСКА И АВТОСЕРВИЗНА ДЕЙНОСТ; ИЗВЪРШВАНЕ НА ВСИЧКИ ВИДОВЕ РЕМОНТНИ И СТРОИТЕЛНИ УСЛУГИ; ОРГАНИЗАЦИЯ НА ТУРИЗЪМ В СТРАНАТА И ЧУЖБИНА; ХОТЕЛИЕРСТВО, РЕСТОРАНТЬОРСТВО; РЕКЛАМНА И ИЗДАТЕЛСКА ДЕЙНОСТ; ТЪРГОВСКО ПОСРЕДНИЧЕСТВО И ТЪРГОВСКО ПТ^ЕДСТАВИТЕЛСТВО; ПРОИЗВОДСТВО СПЕЦИАЛИЗИРАН САНИТАРЕН ТРАНСПОРТ ПО ВЪЗДУХ, СУША И ВОДА, КАКТО И ВСИЧКИ ДРУГИ ДЕЙНОСТИ, НЕЗАБРАНЕНИ ОТ ЗАКОНА ИЛИ ДРУГ НОРМАТИВЕН АКТ.",,"{""4. Изписване на чужд език"": ""DEDRA-S LTD"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 9603\nКлас по НКИД: ОРГАНИЗИРАНЕ НА ПОГРЕБЕНИЯ И СВЪРЗАНИ С ТЯХ УСЛУГИ"", ""7. Управители"": ""СТОЯН ВАСИЛЕВ ТЕТЕВЕНСКИ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""СТОЯН ВАСИЛЕВ ТЕТЕВЕНСКИ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""1.02 €"", ""32. Внесен капитал"": ""1.02 €""}"
203296916,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=203296916,"ЕТ ""ПЕТЯ ХРИСТОВА - МН""",12.09.2026г.,203296916,,ПЕТЯ ХРИСТОВА - МН,Едноличен търговец,БЪЛГАРИЯ,"Област: Бургас, Община: Карнобат","гр. Карнобат, п.к. 8400",бул./ул. ДРАВА № `46,"ПОКУПКА НА СТОКИ ИЛИ ДРУГИ ВЕЩИ С ЦЕЛ ДА ГИ ПРОДАДЕ В ПЪРВОНАЧАЛЕН, ПРЕРАБОТЕН ИЛИ ОБРАБОТЕН ВИД; ПРОДАЖ6А НА СТОКИ ОТ СОБСТВЕНО ПРОИЗВОДСТВО, РЕСТОРАНТЬОРСКИ, ФРИЗЬОРСКИ, КОЗМЕТИЧНИ УСЛУГИ; ПОКУПКА, СТРОЕЖ ИЛИ ОБЗАВЕЖДАНЕ НА НЕДВИЖИМИ ИМОТИ С ЦЕЛ ПРОДАЖБА; СЕЛСКИ ТУРИЗЪМ. СПОРТЕН ТУРИЗЪМ, ЕКО ТУРИЗЪМ, ТЪРГОВИЯ С БИЛКИ И ВСИЧКО ДРУГО ПОЗВОЛЕНО ОТ ЗАКОНА.",ПЕТЯ САШОВА ХРИСТОВА,
203296923,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=203296923,"ЕТ ""МИЛЕНА ПЕТКОВА 87""",12.09.2026г.,203296923,,МИЛЕНА ПЕТКОВА 87,Едноличен търговец,БЪЛГАРИЯ,"Област: Пловдив, Община: Асеновград",гр. Асеновград,"бул./ул. ТРЕТИ МАРТ № 2, ет. 1, ап. 4 Телефон: 0898771790","ТЪРГОВИЯ НА ДРЕБНО С ДРЕХИ, НОВИ И ВТОРА УПОТРЕБА, ТЪРГОВИЯ СЪС СТОКИ И УСЛУГИ, ПОКУПКО-ЛРОДАЖБА НА СТОКИ В ПЪРВОНАЧАЛЕН ВИД, ПРЕРАБОТЕН ИЛИ ОБРАБОТЕН ВИД, ПРОДАЖБА НА СТОКИ СОБСТВЕНО ПРОИЗВОДСТВО, ТЪРГОВСКО ПРЕДСТАВИТЕЛСТВО И ПОСРЕДНИЧЕСТВО, КОМИСИОННИ, СПЕДИЦИОННИ, ПРЕВОЗНИ, СКЛАДОВИ И ЛИЦЕНЗИОННИ СДЕЛКИ, ХОТЕЛИЕРСКИ, РЕСТОРАНТЬОРСКИ, ТУРИСТИЧЕСКИ, РЕКЛАМНИ, ИНФОРМАЦИОННИ, ПРОГРАМНИ, ИМПРЕСАРСКИ И ДРУГИ УСЛУГИ И СВЪРЗАНИТЕ С ТОВА ДЕЙНОСТИ, КАКТО И ВСИЧКИ ДРУГИ ДЕЙНОСТИ И УСЛУГИ НЕЗАБРАНЕНИ ОТ ЗАКОНА.",МИЛЕНА ПЕТКОВА ПЕТКОВА,"{""4. Изписване на чужд език"": ""MILENA PETKOVA 87""}"
203296930,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=203296930,"""ЛД КОНСУЛТА"" ЕООД",12.09.2026г.,203296930,,ЛД КОНСУЛТА,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1532","р-н Панчарево, бул./ул. АЛ.СТАМБОЛИЙСКИ № 49 Телефон: 0882440335, Адрес на електронна поща: ldconsulta@gmail.com","ОРГАНИЗИРАНЕ И ВОДЕНЕ НА ТЕКУЩО СЧЕТОВОДНО ОТЧИТАНЕ. СЪСТАВЯНЕ НА ГОДИШНИ, МЕЖДИННИ И ДРУГИ ФИНАНСОВИ ОТЧЕТИ ПО ЗАКОНА ЗА СЧЕТОВОДСТВОТО И ВСЯКА ДРУГА НЕЗАБРАНЕНА ОТ ЗАКОНА ДЕЙНОСТ.",,"{""4. Изписване на чужд език"": ""LD CONSULTA Ltd."", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 6920\nКлас по НКИД: СЧЕТОВОДНИ И ОДИТОРСКИ ДЕЙНОСТИ; ДАНЪЧНИ КОНСУЛТАЦИИ"", ""7. Управители"": ""ЛИЛЯНА ЙОРДАНОВА ГАНЕВА, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ЛИЛЯНА ЙОРДАНОВА ГАНЕВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""51.13 €"", ""32. Внесен капитал"": ""51.13 €""}"
200146943,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=200146943,"ЕТ ""ДЖУДЖО-ПЕНКА АМБАРЕВА""",12.09.2026г.,200146943,,ДЖУДЖО-ПЕНКА АМБАРЕВА,Едноличен търговец,БЪЛГАРИЯ,"Област: Пловдив, Община: Карлово",с. Войнягово,бул./ул. 4-ТА № 22 Телефон: 0885/330167,"ШИВАШКИ УСЛУГИ, ДЪРВОДЕЛСКИ УСЛУГИ, ТЪРГОВИЯ С ХРАНИТЕЛНИ СТОКИ, ТРАНСПОРТНА ДЕЙНОСТ, СДЕЛКИ С НЕДВИЖИМИ ИМОТИ, ХОТЕЛИЕРСТВО И РЕСТОРАНТЬОРСТВО, ТУРИСТИЧЕСКИ УСЛУГИ, ПРОГРАМНА И РЕКЛАМНА ДЕЙНОСТ, КАКТО И ВСЯКАКВА ДРУГА ДЕЙНОСТ НЕЗАБРАНЕНА ОТ ЗАКОНА.",ПЕНКА ХРИСТОВА АМБАРЕВА,
110571219,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=110571219,"""ЕКОСИСТЕМА"" ООД",12.09.2026г.,110571219,429/2007 430,ЕКОСИСТЕМА,Дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Ловеч, Община: Троян","с. Чифлик, п.к. 5661","ж.к. БЪКОВОТО, бул./ул. Х-Л ФЕЯ","СЪВМЕСТНО ИЗГРАЖДАНЕ И ЕКСПЛОАТИРАНЕ НА ПРЕЧИСТВАТЕЛНА СТАНЦИЯ ЗА БИТОВО-ФЕКАЛНИ ВОДИ И ДРУГИ СЪОРЪЖЕНИЯ, ПОДПОМАГАЩИ ДЕЙНОСТТА НА СЪДРУЖНИЦИТЕ, КАКТО И ВСИЧКИ ДРУГИ ДЕЙНОСТИ НЕЗАБРАНЕНИ ОТ ЗАКОНА, КОИТО ПО ПРЕДМЕТ И ОБЕМ ИЗИСКВАТ ВОДЕНЕ НА ДЕЛАТА ПО ТЪРГОВСКИ НАЧИН.",,"{""4. Изписване на чужд език"": ""EKOSISTEMA OOD"", ""7. Управители"": ""ИСКРА ВЪЛЧАНОВА МИТЕВА, Държава: БЪЛГАРИЯ\nИВАН НИКОЛОВ НИКОЛОВ, Държава: БЪЛГАРИЯ"", ""11. Начин на представляване"": ""заедно"", ""19. Съдружници"": ""\""М И М АГЕНЦИЯ\"" ЕООД, ЕИК/ПИК 110507070, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 2500.00 лв.\nЕВГЕНИ БОРИСОВ ПЕТРОВ, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 1000.00 лв.\nКАМЕН МИЛАНОВ МАДОВ, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 1000.00 лв.\nИВАН НИКОЛОВ НИКОЛОВ, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 500.00 лв."", ""31. Размер"": ""2556.46 €"", ""32. Внесен капитал"": ""2556.46 €""}"
812040261,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=812040261,"ЕТ ""ДИМАР - ДИНКО ДИМИТРОВ""",12.09.2026г.,812040261,8185/1992 210,ДИМАР - ДИНКО ДИМИТРОВ,Едноличен търговец,БЪЛГАРИЯ,"Област: Бургас, Община: Бургас","гр. Бургас, п.к. 8000","бул./ул. РИЛСКА № 15, ет. 1","ПОКУПКА НА НЕФТОПРОДУКТИ, НЕФТОХИМИЧЕСКИ И ХИМИЧЕСКИ ПРОДУКТИ, СТОКИ ИЛИ ДРУГИ ВЕЩИ, С ЦЕЛ ПРЕПРОДАЖБА В ПЪРВОНАЧАЛЕН, ПРЕРАБОТЕН ИЛИ ОБРАБОТЕН ВИД, ПРОИЗВОДСТВО НА СТОКИ С ЦЕЛ ПРОДАЖБА, КОМИСИОННА ,СПЕДИЦИОННА, СКЛАДОВА, ЛИЗИНГОВА ДЕЙНОСТ НА ТЪРГОВСКО ПРЕДСТАВИТЕЛСТВО И ПОСРЕДНИЧЕСТВО, ВАЛУТНИ СДЕЛКИ, ПРЕВОЗНА, ХОТЕЛИЕРСКА, РЕСТОРАНТЬОРСКА, ТУРИСТИЧЕСКА, РЕКЛАМНА, ИНФОРМАЦИОННА ПРОГРАМНА, ИМПРЕСАРСКА ИЛИ ПРЕДОСТАВЯНЕ НА ДРУГИ УСЛУГИ, КАТО ПРЕДПРИЯТИЕ, СДЕЛКИ С ИНТЕЛЕКТУАЛНА СОБСТВЕНОСТ, ПРОИЗВОДСТВО НА ВИДЕО И ЗВУКОЗАПИСИ, КАКТО И ДРУГИ ПОДОБНИ ДЕЙНОСТИ, ВЪНШНО - ИКОНОМИЧЕСКА И ВЪНШНО-ТЪРГОВСКА ДЕЙНОСТ.",ДИНКО ЕНЧЕВ ДИМИТРОВ,"{""4. Изписване на чужд език"": ""DIMAR - DINKO DIMITROV"", ""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: Бургас, Община: Бургас\nНаселено място: гр. Бургас, п.к. 8000\nбул./ул. РИЛСКА № 15, ет. 1""}"
812040277,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=812040277,"ЕТ ""ДЕКО-С- ДЕКО ПЕТРОВ ИВАНОВ""",12.09.2026г.,812040277,3622/1993 210,ДЕКО-С- ДЕКО ПЕТРОВ ИВАНОВ,Едноличен търговец,БЪЛГАРИЯ,"Област: Бургас, Община: Бургас","гр. Бургас, п.к. 8124","ж.к. в.з. „Минерални бани”, бул./ул. 6-та № 39 Телефон: 0888/574310","Външнотърговска дейност, бартерни сделки, търговско представителство и посредничество, ресторантьорство, туристическа дейност, превозна дейност, зеленечукопроизводство и животновъдство, продажба на алкохолни и безалкохолни напитки, хотелиерство, производство и търговия с всякакъв вид стоки и всякаква друга дейност разрешена от закона, импресарска и хореографска дейност",ДЕКО ПЕТРОВ ИВАНОВ,"{""6а. Основна дейност по НКИД"": ""Група по НКИД: 5241\nКлас по НКИД: търговия на дребно с облекла""}"
121063346,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=121063346,"""ДЕЛТА 3 - ПАПАЗОВА-СТАЙКОВА-С-ИЕ"" СД - Заличен търговец/ЮЛНЦ",12.09.2026г.,,,,,,,,,,,"{""27. Заличаване на търговеца/ЮЛНЦ"": ""Заличен търговец/ЮЛНЦ""}"
121063371,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=121063371,"ЕТ ""РИВАЛДО - ВЛАДИМИР КОСТОВ ВЛАДОВ""",12.09.2026г.,121063371,1517/1993 110,РИВАЛДО - ВЛАДИМИР КОСТОВ ВЛАДОВ,Едноличен търговец,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1592","р-н Искър, ж.к. ДРУЖБА, бл. 103, ет. 1, ап. 3 Телефон: 02 885 60 14, Адрес на електронна поща: inter-mag@mbox.is-net","производствена, търговска, селскостопанска, хотелиерска, услуги на населението, представигелска и посредническа дейност в страната и в чужбина, счетоводни услуги, консултантски услуги, търговия на едро и дребно с промишлени и хранителни стоки в страната и чужбина, кафетерия, търговия със спиртни напитки и тютюневи изделия, търговия със строителни материали, бои, лакове и химикали.",ВЛАДИМИР КОСТОВ ВЛАДОВ,"{""4. Изписване на чужд език"": ""RIVALDO-VLADIMIR KOSTOV VLADOV"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 4771\nКлас по НКИД: ТЪРГОВИЯ НА ДРЕБНО В НЕСПЕЦ. МАГАЗИН С РАЗНООБРАЗНИ СТОКИ""}"
203556043,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=203556043,"""ВЕНОС - 2015"" ЕООД",12.09.2026г.,203556043,,ВЕНОС - 2015,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Търговище, Община: Търговище","гр. Търговище, п.к. 7700","бул./ул. ул. СЛАВЕЙКОВ № 21, ет. 3, ап. 9","Търговия на едро и дребно с хранителни и промишлени стоки в страната и чужбина, ресторантьорство и хотелиерство, комисионна и оказационна търговия, изкупуване, производство и реализация на селскостопанска продукция, промишлени стоки, животновъдство, хлебни, сладкарски изделия, алкохолни и безалкохолни напитки, транспортни услуги в страната и чужбина, спедиторски услуги, ремонт на техника, битови услуги, строително-монтажна и проектантска дейност, покупка, строеж, ремонт и обзавеждане на недвижими имоти с цел продажба, всички дейности разрешени от закона, след снабдяване с лицензи и разрешителни за тези, за които се изискват такива.",,"{""4. Изписване на чужд език"": ""VENOS - 2015"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 494\nКлас по НКИД: ТОВАРЕН АВТОМОБИЛЕН ТРАНСПОРТ"", ""7. Управители"": ""Ердинч Сеид Мустафа, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""Ердинч Сеид Мустафа, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""3067.75 €"", ""32. Внесен капитал"": ""3067.75 €""}"
203556050,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=203556050,"""ДЕЛТАСТРОЙ-С"" ЕООД",12.09.2026г.,203556050,,ДЕЛТАСТРОЙ-С,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1408","р-н Триадица, бул./ул. БУЛ. ВИТОША № 172, ет. ПАРТЕР Адрес на електронна поща: deltastrois@mail.bg","Строителство и строително-ремонтна дейност, търговия, производство, търговско представителство и посредничество, комисионни, спедиционни и превозни сделки, хотелиерски, ресторантьорски, туристически, рекламни, информационни, програмни и импресарски услуги, лизинг, внос и износ на стоки и всички други сделки и услуги, които не са забранени със закон.",,"{""7. Управители"": ""ИВАЙЛО ПЕНЧЕВ ИВАНОВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ИВАЙЛО ПЕНЧЕВ ИВАНОВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""1.02 €"", ""32. Внесен капитал"": ""1.02 €""}"
203556068,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=203556068,"""ФЕРИЯ АРТ 1"" ЕООД",12.09.2026г.,203556068,,ФЕРИЯ АРТ 1,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Кърджали, Община: Кърджали","гр. Кърджали, п.к. 6600","бул./ул. ул. ВАСИЛ АПРИЛОВ № 5, ет. 2, ап. 12","Търговия с недвижими имоти, покупка на стоки или други вещи с цел препродажба в първоначален, преработен или обработен вид, продажба на стоки от собствено производство, импорт, експорт, реекспорт, логистика, строителство, ремонт и проддръжка на сгради и съоръжения търговия с всички видове строителни материали и елементи, търговия с петрол, петролни продукти, автомобилни и моторни масла и с други позволени от закона стоки, изработка и монтаж на дограми от метали, сплави, пластмаси, дърво и пр., специализирани авторемнти, автосервизни, транспортни и други автоуслуги, пътна помощ в страната и чужбина и всички видове технически прегледи, обучение на водачи на моторни превозни средства и мотоциклети вътрешна и външна търговия, търговско представителство, агентство и посредничество на местни и чужди лица в страната и чужбина, превоз на пътници и всякакъв вид товари в страната и чужбина, превоз на транспортни средства, комисионни, спедиционни, превозни складови и лицензови сделки, информационни, рекламна туристическа и международна дейност, преводачески и консултативни услуги, хотелиерство, ресторантьорство и обществено хранене, търгия с промишлени стокии, текстил и кожени изделия, предприемаческа дейност в страната и в чужбина, с или без посредничество на български и чужди фирими във всички области незабранени от закона, куриерска дейност, всички видове услуги позволени от закона , както и всички други дейности позволени от закана.",,"{""7. Управители"": ""НАСЯ ГЕОРГИЕВА СТАЙКОВА, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""НАСЯ ГЕОРГИЕВА СТАЙКОВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""1.02 €"", ""32. Внесен капитал"": ""1.02 €""}"
203556075,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=203556075,"ЕТ ""ЗОРНИЦА ЖЕЛЕВА""",12.09.2026г.,203556075,,ЗОРНИЦА ЖЕЛЕВА,Едноличен търговец,БЪЛГАРИЯ,"Област: Стара Загора, Община: Стара Загора","гр. Стара Загора, п.к. 6000","бул./ул. ул.""Ген. Иван Пашинов"" № 31, вх. Б, ет. 3, ап. 33","Съхранява и продава ВМП, инструменти, уреди и пособия за ветеринарномедицински и животновъдни цели, както и храни за животни компаньони и декоративни животни в оригинални опаковки, приготвя и отпуска ВМП по магистрална или фармакопейна рецепта, консултации за употребата на ВМП само от ветеринарния лекар, покупка на стоки или други вещи с цел препродажба в първоначален, преработен или обработен вид; продажба на стоки от собствено производство; търговско представителство и посредничество; комисионни, спедиционни и превозни сделки; складови сделки; хотелиерски, туристически, рекламни, информационни, програмни, импресарски услуги; сделки с интелектуална собственост; покупка, строеж или обзавеждане на недвижими имоти с цел продажба. Когато има разрешителен режим – след съответното разрешение.",ЗОРНИЦА ЖЕЛЕВА ЖЕЛЕВА,
208502430,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=208502430,"""ЛЕГЕНДА 16"" ЕООД",12.09.2026г.,208502430,,ЛЕГЕНДА 16,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Плевен, Община: Плевен","гр. Плевен, п.к. 5800","бул./ул. ПОРДИМ № 21 Телефон: 0882395130, Адрес на електронна поща: marionakov68@gmail.com","Производство и търговия на хранителни и нехранителни стоки. Дистрибуция, търговско представителство, посредничество, консултантска и всякакви други дейности, незабранени от закона, след придобиване на необходимата документация.",,"{""4. Изписване на чужд език"": ""LEGENDA 16"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 4711\nКлас по НКИД: НЕСПЕЦИАЛИЗИРАНА ТЪРГОВИЯ НА ДРЕБНО"", ""7. Управители"": ""МАРИО МАРИАНОВ НАКОВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""МАРИО МАРИАНОВ НАКОВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""153.39 €"", ""32. Внесен капитал"": ""153.39 €""}"
175419401,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=175419401,"""КРИСТИНА ГЕОРГИЕВА - 1"" ЕООД - в ликвидация - Заличен търговец/ЮЛНЦ",12.09.2026г.,,,,,,,,,,,"{""27. Заличаване на търговеца/ЮЛНЦ"": ""Заличен търговец/ЮЛНЦ""}"
