UIC_Query,URL,Заглавие (Статус),Състояние към дата,ЕИК/ПИК,Фирмено дело,Фирма/Наименование,Правна форма,Държава,Област и Община,Населено място,Адрес,Предмет на дейност,Физическо лице,Other_Data
206375685,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=206375685,"""Г.Б ТРАНС"" ЕООД",22.08.2026г.,206375685,,Г.Б ТРАНС,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София, Община: Годеч","гр. Годеч, п.к. 2240",бул./ул. ул. РЕПУБЛИКА № 44,"Транспортна дейност, сервизни, авторемонтни и автотенекеджийски услуги, както и всички други дейности не забранени от закона.",,"{""4. Изписване на чужд език"": ""G.B TRANCE LTD"", ""7. Управители"": ""ГЕОРГИ БОЙКОВ ГЕОРГИЕВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ГЕОРГИ БОЙКОВ ГЕОРГИЕВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""2556.46 €"", ""32. Внесен капитал"": ""2556.46 €""}"
206375692,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=206375692,"""УЕ ГРОУИНГ ИМПЕКС"" ЕООД",22.08.2026г.,206375692,,УЕ ГРОУИНГ ИМПЕКС,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Русе, Община: Русе","гр. Русе, п.к. 7000","бул./ул. КАПИТАН-ЛЕЙТЕНАНТ ЕВСТАТИ ВИНАРОВ № 10, ет. 2, ап. ОФИС 83 Адрес на електронна поща: fla_lenardon@yahoo.it","Покупка на стоки и други вещи с цел продажба в първоначален или преработен вид, извършване на външнотърговска дейност, търговия на едро и на дребно, дистрибуция на стоки, търговско посредничество и представителство, посреднически услуги в областта на транспорта, автоматизация на производството, строителство, строително-монтажни работи, изграждане на инсталации, проектиране и изграждане на фотоволтаични и хибридни системи за дома и бизнеса, както и всяка друга търговска дейност, която не е забранена от закон, а когато има регистрационен или разрешителен режим - след извършването на регистрацията, съответно - след получаване на съответното разрешение или лиценз.",,"{""7. Управители"": ""ФЛАВИО ЛЕНАРДОН, Държава: ИТАЛИЯ"", ""23. Едноличен собственик на капитала"": ""ФЛАВИО ЛЕНАРДОН, Държава: ИТАЛИЯ"", ""31. Размер"": ""3.07 €"", ""32. Внесен капитал"": ""3.07 €""}"
206375703,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=206375703,"""БИЙОНД ТЕХ"" ЕООД",22.08.2026г.,206375703,,БИЙОНД ТЕХ,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1142","р-н Средец, бул./ул. ГУРГУЛЯТ № 18А, ет. 1, ап. 1 Телефон: +35928510201, Адрес на електронна поща: beyondtech-eood@protonmail.com","ТЪРГОВИЯ СЪС СТОКИ, СПЕДИТОРСКА ДЕЙНОСТ; ПОСРЕДНИЧЕСТВО, ВСЯКАКВИ ДРУГИ ДЕЙНОСТИ, КОИТО НЕ СА ЗАБРАНЕНИ ОТ ДЕЙСТВАЩО ЗАКОНОДАТЕЛСТВО",,"{""4. Изписване на чужд език"": ""BEYOND TECH"", ""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: София (столица), Община: Столична\nНаселено място: гр. София, п.к. 1142\nр-н Средец\nбул./ул. ГУРГУЛЯТ № 18А, ет. 1, ап. 1"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 62.03\nКлас по НКИД: Управление и обслужване на компютърни средства и системи"", ""7. Управители"": ""ЗИЮУ ВАНГ, Държава: ИТАЛИЯ"", ""23. Едноличен собственик на капитала"": ""ЗИЮУ ВАНГ, Държава: ИТАЛИЯ"", ""31. Размер"": ""1.02 €"", ""32. Внесен капитал"": ""1.02 €""}"
831007164,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=831007164,"ЕТ ""ВЕНЕТА ЯКИМОВА - ВЕНЕТОН 93"" - Заличен търговец/ЮЛНЦ",22.08.2026г.,,,,,,,,,,,"{""27. Заличаване на търговеца/ЮЛНЦ"": ""Заличен търговец/ЮЛНЦ""}"
207717088,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=207717088,"""Омуртаг Естейт"" ЕООД",22.08.2026г.,207717088,,Омуртаг Естейт,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1252","р-н Сердика, бул./ул. ул.""Петър Б.Величков"" № 31","покупко-продажба на стоки и услуги, покупко-продажба на недвижими имоти и всички други дейности, незабранени със закон",,"{""4. Изписване на чужд език"": ""\""Omurtag Estate\"" Ltd."", ""7. Управители"": ""СТАНИСЛАВ СТЕФАНОВ АСЕНОВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""СТАНИСЛАВ СТЕФАНОВ АСЕНОВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""5.11 €"", ""32. Внесен капитал"": ""5.11 €""}"
208143618,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=208143618,"""ИНА БРАНДС"" ООД",22.08.2026г.,208143618,,ИНА БРАНДС,Дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Пловдив, Община: Пловдив","гр. Пловдив, п.к. 4003","р-н Северен, ж.к. Марица Гардънс, бл. 11, оф.1","Търговска дейност в страната и чужбина, покупка на стоки или други вещи с цел да се препродадат в първоначален, преработен или обработен вид, продажба на стоки от собствено производство, комисионна, складова дейности и дейности на търговско представителство, спедиторска и превозна дейност, складова дейност и всяка друга дейност и услуги, незабранени от българското законодателство.",,"{""4. Изписване на чужд език"": ""INA BRANDS"", ""7. Управители"": ""Георги Атанасов Димитров, Държава: БЪЛГАРИЯ\nВасил Николаев Ралчев, Държава: БЪЛГАРИЯ"", ""11. Начин на представляване"": ""по друг начин:\nзаедно и поотделно"", ""19. Съдружници"": ""Савел Николаев Генов, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 30.00 лв.\nГеорги Атанасов Димитров, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 12.00 лв.\nВасил Николаев Ралчев, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 12.00 лв.\nЕлена Николаева Ралчева, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 12.00 лв.\nМона Владимирова Виделова, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 12.00 лв.\nБорислав Красимиров Йорданов, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 12.00 лв.\nГеорги Тодоров Маринчешки, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 10.00 лв."", ""31. Размер"": ""51.13 €"", ""32. Внесен капитал"": ""51.13 €""}"
208143625,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=208143625,"""ЗЕЛЕН БГ 777"" ЕООД",22.08.2026г.,208143625,,ЗЕЛЕН БГ 777,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Пловдив, Община: Пловдив","гр. Пловдив, п.к. 4000","р-н Централен, бул./ул. ул. Петър Парчевич № 6","Внос и търговия с хранителни добавки и био храни, разкриване на фитнес зали, сауна, солариум, йога включително и онлайн, вътрешна и външна търговия с всякакви стоки и вещи в първоначален, преработен или обработен вид, изготвяне и проектиране на рекламни материали, запазени търговски знакове и марки, посредническа и комисионна дейност, счетоводни услуги, данъчно-осигурителни консултации, консултантски услуги, вътрешно и външнотърговска дейност на едро и дребно с хранителни, промишлени и не промишлени стоки, с нови и употребявани автомобили и резервни части за тях, цигари и алкохол (след снабдяване с лиценз), оказионна, комисионна и консигнационна дейност, вътрешен и международен туризъм (след лиценз), откриване на заведения за обществено хранене, разкриване и експлоатация на питейни заведения, превоз на пътници и товари в страната и чужбина с всички видове транспорт - лекотоварен, товарен, железопътен, морски и въздушен (след издаване на лиценз), както и всякаква друга дейност, незабранена със закон.",,"{""4. Изписване на чужд език"": ""ZELEN BG 777 LTD"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 47.27\nКлас по НКИД: Търговия на дребно с други хранителни стоки"", ""7. Управители"": ""МАРИЯ ХРИСТОВА ИВАНОВА, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""МАРИЯ ХРИСТОВА ИВАНОВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""511.29 €"", ""32. Внесен капитал"": ""511.29 €""}"
200369661,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=200369661,"""ТЕРУПИ"" ЕООД",22.08.2026г.,200369661,,ТЕРУПИ,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1799","р-н Младост, ж.к. ж.к. „Младост-2“., бл. 206, вх. 8, ет. 2, ап. 3 Адрес на електронна поща: terupi.ltd@gmail.com","Покупка на стоки или други вещи с цел да ги препродаде в първоначален, преработен или обработен вид, продажба на стоки от собствено производство, он-лайн търговия, внос и износ на стоки, строително-ремонтни дейности, отдаване под наем на недвижими имоти, търговско представителство и посредничество на български и чужди фирми, комисионни сделки, консултантски, транспортни или други услуги, както и всички други сделки и услуги, които не са забранени със закон.",,"{""7. Управители"": ""БОЯН ДИМИТРОВ БОЯНОВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""БОЯН ДИМИТРОВ БОЯНОВ"", ""31. Размер"": ""2556.46 €"", ""32. Внесен капитал"": ""2556.46 €""}"
200369679,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=200369679,"""Г.БОЙЧЕВ"" ЕООД",22.08.2026г.,200369679,,Г.БОЙЧЕВ,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Пазарджик, Община: Пазарджик","гр. Пазарджик, п.к. 4400","бул./ул. ул. ПОБЕДА № 7, ет. 2","ТЪРГОВИЯ, ПОКУПКА НА СТОКИ И ДРУГИ ВЕЩИ С ЦЕЛ ПРОДАЖБА В ПЪРВОНАЧАЛЕН, ПРЕРАБОТЕН ИЛИ ОБРАБОТЕН ВИД, ПРОИЗВОДСТВО НА СТОКИ С ЦЕЛ ПРОДАЖБА, ТЪРГОВСКО ПОСРЕДНИЧЕСТВО И ПРЕДСТАВИТЕЛСТВО, КОМИСИОННА, СКЛАДОВА, ЛИЗИНГОВА, ПРЕВОЗНА, ХОТЕЛИЕРСКА, ТУРИСТИЧЕСКА, РЕКЛАМНА, ИНФОРМАЦИОННА, ПРОГРАМНА, ИМПРЕСАРСКА ДЕЙНОСТ, ПОКУПКА, СТРОЕЖ И ОБЗАВЕЖДАНЕ НА НЕДВИЖИМИ ИМОТИ И ПРОДАЖБА НА СЪЩИТЕ, ИНВЕСТИРАНЕ В ДЕЙНОСТИ И ПРЕДПРИЯТИЯ, ОСЪЩЕСТВЯВАНЕ В СТРАНАТА И ЗАД ГРАНИЦА НА ВСИЧКИ ДЕЙНОСТИ, КОИТО НЕ ВЛИЗАТ В ПРОТИВОРЕЧИЕ СЪС ЗАКОНА.",,"{""4. Изписване на чужд език"": ""G.BOYCHEV"", ""7. Управители"": ""ГЕОРГИ НИКОЛОВ БОЙЧЕВ"", ""23. Едноличен собственик на капитала"": ""ГЕОРГИ НИКОЛОВ БОЙЧЕВ"", ""31. Размер"": ""2556.46 €"", ""32. Внесен капитал"": ""2556.46 €""}"
200369686,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=200369686,"""ПИЙПЪЛ ИНВЕСТМЪНТС"" ЕООД",22.08.2026г.,200369686,,ПИЙПЪЛ ИНВЕСТМЪНТС,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1113","р-н Слатина, бул./ул. БУЛ.ШИПЧЕНСКИ ПРОХОД № 52, бл. 17, вх. 1, ет. 1","ИНСТАЛАЦИЯ И ПОДДРЪЖКА НА СОФТУЕР, ПОСРЕДНИЧЕСКА ДЕЙНОСТ ЗА НАМИРАНЕ НА РАБОТА, РЕКЛАМНА, ТЪРГОВСКА, ТУРИСТИЧЕСКА И ТРАНСПОРТНА ДЕЙНОСТ; И ВСИЧКИ ДРУГИ ТЪРГОВСКИ СДЕЛКИ, НЕЗАБРАНЕНИ ОТ ЗАКОНА.",,"{""4. Изписване на чужд език"": ""PEOPLE INVESTMENTS"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 7260\nКлас по НКИД: ДРУГИ ДЕЙНОСТИ В ОБЛАСТТА НА КОМПЮТЪРНИТЕ ТЕХНОЛОГИИ"", ""7. Управители"": ""ДАНИЕЛА ЯНКОВА ЯНЕВА"", ""23. Едноличен собственик на капитала"": ""ДАНИЕЛА ЯНКОВА ЯНЕВА"", ""31. Размер"": ""2556.46 €"", ""32. Внесен капитал"": ""1789.52 €""}"
200369693,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=200369693,"""УП БЪЛГАРИЯ 20"" ЕООД - Заличен търговец/ЮЛНЦ",22.08.2026г.,,,,,,,,,,,"{""27. Заличаване на търговеца/ЮЛНЦ"": ""Заличен търговец/ЮЛНЦ""}"
200369704,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=200369704,"ЕТ ""ИРА - ИВАН АСЕНОВ""",22.08.2026г.,200369704,,ИРА - ИВАН АСЕНОВ,Едноличен търговец,БЪЛГАРИЯ,"Област: София, Община: Драгоман","гр. Драгоман, п.к. 2210",бул./ул. МЕЖДУНАРОДНО ШОСЕ № 38,"ВЪТРЕШНА И ВЪНШНА ТЪРГОВСКА ДЕЙНОСТ С ВСЯКАКВИ СТОКИ И УСЛУГИ, ТЪРГОВИЯ С АЛКОХОЛ И АЛКОХОЛНИ НАПИТКИ, ТЮТЮН И ТЮТЮНЕВИ ИЗДЕЛИЯ, КАФЕ И ДРУГИ АКЦИЗНИ СТОКИ ПО УСТАНОВЕНИЯ ОТ ЗАКОНА РЕД, ХОТЕЛИЕРСТВО И РЕСТОРАНТЬОРСТВО, УПРАВЛЕНИЕ И ЕКСПЛОАТАЦИЯ НА ЗАВЕДЕНИЯ ЗА ХРАНЕНЕ И РАЗВЛЕЧЕНИЯ, ПРДСТАВИТЕЛСТВО И ПОСРЕДНИЧЕСТВО НА МЕСТНИ И ЧУЖДЕСТРАННИ ЛИЦА, КАКТО И ВСЯКА ДРУГА ДЕЙНОСТ, КОЯТО НЕ Е ЗАБРАНЕНА ОТ ЗАКОНА.",ИВАН РАЙЧЕВ АСЕНОВ,"{""4. Изписване на чужд език"": ""IRA - IVAN ASENOV""}"
030423771,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=030423771,"ЕТ ""Г.Б.СТАМЧЕВ - ГЕОРГИ БОРИСОВ СТАМЧЕВ""",22.08.2026г.,030423771,1560/1991 120,Г.Б.СТАМЧЕВ - ГЕОРГИ БОРИСОВ СТАМЧЕВ,Едноличен търговец,БЪЛГАРИЯ,"Област: Благоевград, Община: Петрич","гр. Петрич, п.к. 2850","бул./ул. ""Д-р Асен Златаров"" № 6","ПPOИЗBOДCTBO, ПPEPAБOTKA И PEAЛИЗAЦИЯ HA CEЛCKOCTOПAHCKA ПPOДУKЦИЯ /PACTИTEЛHA И ЖИBOTИHCKA/; TЪPГOBИЯ C ПPOMИШЛEHИ HEПPOMИШЛEHИ CTOKИ, CTOKИ ЗA БИTA И CEЛCKOCTOПAHCKA ПPOДУKЦИЯ /PACTИTEЛHA И ЖИBOTИHCKA/, BKЛЮЧИTEЛHO BЪHШHO- TЪPГOBCKA ДEЙHOCT C ПPOMИШЛEHИ, HEПPOMИШЛEHИ CTOKИ, CTOKИ ЗA БИTA И CEЛCKOCTOПAHCKA ПPOДУKЦИЯ /PACTИTEЛHA И ЖИBOTИHCKA/; OKAЗИOHHA И KOMИCИOHHA TЪPГOBИЯ; KУPИEPCKИ УCЛУГИ; PECTOPAHTЬOPCTBO, KAФETEPИЯ, XOTEЛИEPCTBO, TУPИЗЪM /BЪTPEШEH И MEЖДУHAPOДEH/; TPAHCПOPTHИ УCЛУГИ, BKЛ. MEЖДУHAPOДEH TPAHCПOPT, TOBAPO- PAЗTOBAPHA ДEЙHOCT; ПPOИЗBOДCTBO И PEAЛИЗAЦИЯ HA ПЛACTMACOBИ И БAKEЛИTOBИ ИЗДEЛИЯ И ДETAЙЛИ; TECTEHИ ИЗДEЛИЯ, БEЗAЛKOXOЛHИ HAПИTKИ, CTOKИ ЗA БИTA; MOHTAЖ И KOMПЛEKTOBKA HA KOOПEPИPAHИ ИЗДEЛИЯ И ДETAЙЛИ; EЛEKTPOЖEHOBИ И OKCИЖEHOBИ ЗABAPKИ; EKCПЛOATAЦИЯ HA EЛEKTPOHHИ, MEXAHИЧHИ И ЗAБABHИ ИГPИ; OPГAHИЗИPAHE HA CПOPTHИ, ЗAБABHИ ИГPИ И MEPOПPИЯTИЯ; MAШИHOПИCHИ УCЛУГИ; ДЪPBOДEЛCKИ УCЛУГИ; ШИBAШKИ И ПЛETAЧECKИ УCЛУГИ; БИTOBA БPOДEPИЯ /ГOБЛEHИ, KAPETA И ДP./ ЧACOBHИKAPCKИ УCЛУГИ; ПOПPABKA HA БИTOBA TEXHИKA /EЛEKTPOHHA И MEXAHИЧHA/; ABTOPEMOHTHИ УCЛУГИ; ФOTOГPAФCKИ УCЛУГИ; AУДИO И BИДEOЗAПИCHИ УCЛУГИ; БPЪCHAPO - ФPИЗЬOPCKИ И KOЗMETИЧHИ УCЛУГИ; ИЗKУПУПAНE И ПPOДAЖБA HA ГOPCKИ PACTEHИЯ, ДИBИ ПЛOДOBE И БИЛKИ, ДЪРВОДОБИВ И ДЪРВООБРАБОТКА; СТРОИТЕЛСТВО И ВИК СЪОРЪЖЕНИЯ;",ГЕОРГИ БОРИСОВ СТАМЧЕВ,"{""4. Изписване на чужд език"": ""G. B. STAMTCHEV"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 0502\nКлас по НКИД: СЛАДКОВОДНО РИБОВЪДСТВО""}"
204903949,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=204903949,"""Г.Г. България"" ЕООД",22.08.2026г.,204903949,,Г.Г. България,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1700","р-н Витоша, бул./ул. ул. ”21 Век” № 11, ап. офис 2","Търговия с всички видове стоки, незабранени от закона, хотелиерство и ресторантьорство, производство и разпространение на земеделска продукция, вътрешна и външна търговия, търговско предствавителство и посредничество, консигнационно търговия, комисионна и рекламна дейност, както и всички дейности, не забранени със закон или друг нормативен акт от българското законодателство.",,"{""4. Изписване на чужд език"": ""G.G. Bulgaria ltd"", ""7. Управители"": ""Йоаннис Теофилактос Георгиадис, Държава: ГЪРЦИЯ"", ""23. Едноличен собственик на капитала"": ""Йоаннис Теофилактос Георгиадис, Държава: ГЪРЦИЯ"", ""31. Размер"": ""1.02 €"", ""32. Внесен капитал"": ""1.02 €""}"
204903956,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=204903956,"""ГАБИ СТЕФ АУТО"" ЕООД",22.08.2026г.,204903956,,ГАБИ СТЕФ АУТО,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Хасково, Община: Димитровград","гр. Димитровград, п.к. 6400",бул./ул. ДИМИТЪР ДИМОВ № 21,"ПОКУПКА НА СТОКИ ИЛИ ДРУГИ ВЕЩИ С ЦЕЛ ПРОДАЖБА В ПЪРВОНАЧАЛЕН, ПРЕРАБОТЕН ИЛИ ОБРАБОТЕН ВИД, ПРОДАЖБА НА СТОКИ ОТ СОБСТВЕНО ПРОИЗВОДСТВО, ОСЪЩЕСТВЯВАНЕ НА ВЪНШНО, ВЪТРЕШНОТЪРГОВСКА ДЕЙНОСТ, ПРЕДСТАВИТЕЛСТВО, АГЕНТСТВО, КОМИСИОНЕРСТВО И ПОСРЕДНИЧЕСТВО НА НАШИ И ЧУЖДИ ЮРИДИЧЕСКИ И ФИЗИЧЕСКИ ЛИЦА, КОМИСИОННИ, СПЕДИЦИОННИ И ПРЕВОЗНИ СДЕЛКИ НА ПЪТНИЦИ И ТОВАРИ В СТРАНАТА И ЧУЖБИНА, СКЛАДОВИ СДЕЛКИ, ЛИЦЕНЗИОННИ СДЕЛКИ, СДЕЛКИ С ИНТЕЛЕКТУАЛНА СОБСТВЕНОСТ, ХОТЕЛИЕРСКИ (ИЗВЪН СЛУЧАИТЕ НА ЧЛ.2 Т.3 ОТ ТЗ), ТУРИСТИЧЕСКИ, РЕКЛАМНИ, ИНФОРМАЦИОННИ, ПРОГРАМНИ, ИМПРЕСАРСКИ УСЛУГИ, РЕСТОРАНТЬОРСКИ, КЕТАРИНГОВИ УСЛУГИ, ПОКУПКА НА КАФЕ, ЧАЙ, СИРОП, КОКТЕЙЛИ, СТУДЕНИ И ТОПЛИ ЗАКУСКИ, ЯДКИ, ЯСТИЯ, АЛКОХОЛНИ НАПИТКИ, АВТО ЧАСТИ,П ЕТРОЛНИ ПРОДУКТИ, СТРОЕЖ, ИЗРАБОТКА НА ВЪТРЕШНИ И ВЪНШНИ ДОГРАМИ, CTPOEЖ И OБЗABEЖДAHE HA HEДBИЖИMИ ИMOTИ C ЦEЛ ПPOДAЖБA ИЛИ OTДABAHE ПOД HAEM, ДЬPBOOБPAБOTBAHE, CTPOИTEЛHO MOHTAЖHA ДEЙHOCT, PEMOHT HA EЛ.УPEДИ, TAKCИMETPOBИ УCЛУГИ, CЧETOBOДHИ УCЛУГИ /KATO ПPEДПPИЯTИE ПO CMИCЪЛA HA ЧЛ.1 AЛ.3 OT TЗ/. КАКТО И ВСИЧКИ ДРУГИ ДЕЙНОСТИ НЕЗАБРАНЕНИ ОТ ЗАКОНA.",,"{""4. Изписване на чужд език"": ""GABI STEF AUTO EOOD"", ""7. Управители"": ""СТЕФКА ГРОЗЕВА ГРОЗЕВА, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""СТЕФКА ГРОЗЕВА ГРОЗЕВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""5.11 €"", ""32. Внесен капитал"": ""5.11 €""}"
204903963,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=204903963,"""ИНТЕРНЕШЪНЪЛ ИНВЕСТ ТРЕЙДИНГ"" ЕООД",22.08.2026г.,204903963,,ИНТЕРНЕШЪНЪЛ ИНВЕСТ ТРЕЙДИНГ,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1421","р-н Витоша, ж.к. МАНАСТИРСКИ ЛИВАДИ, бул./ул. ШАРЛ ШАМПО № 7, бл. 21, вх. Б, ет. 2, ап. Б 6 Телефон: 0898619490","ПОКУПКО-ПРОДАЖБА НА НЕДВИЖИМИ ИМОТИ, ОНЛАЙН ТЪРГОВИЯ СЪС СТОКИ И УСЛУГИ, РАЗРАБОТКА, ВНЕДРЯВАНЕ И ПОДДЪРЖАНЕ НА СОФТУЕРНИ ПРОДУКТИ И РЕШЕНИЯ, ИЗРАБОТКА И ХОСТИНГ НА УЕБСАЙТОВЕ, СИСТЕМАТИЗИРАНЕ НА ИНФОРМАЦИЯ, ИЗГОТВЯНЕ НА АНАЛИЗИ В ОБЛАСТТА НА ИНФОРМАЦИОННИТЕ ТЕХНОЛОГИИ, ПОСРЕДНИЧЕСКА И КОНСУЛТАНТСКА ДЕЙНОСТ, КАКТО И ВСЧИКИ ОСТАНАЛИ НЕЗАБРАНЕНИ ОТ ЗАКОНА ДЕЙНОСТИ, А ЗА ТЕЗИ ДЕЙНОСТИ ,ЗА КОИТО СЕ ИЗИСКВА РАЗРЕШИТЕЛЕН ИЛИ ЛИЦЕНЗИОНЕН РЕЖИМ - СЛЕД СЪОТВЕТНОТО РАЗРЕШЕНИЕ.",,"{""4. Изписване на чужд език"": ""INTERNATIONAL INVEST TRADING"", ""7. Управители"": ""ФРЕДИ ЕВСТАТИЕВ ФЛОРОВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ФРЕДИ ЕВСТАТИЕВ ФЛОРОВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""51.13 €"", ""32. Внесен капитал"": ""51.13 €""}"
204903970,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=204903970,"""ДИД 27"" ЕООД",22.08.2026г.,204903970,,ДИД 27,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1619","р-н Витоша, бул./ул. Никола Петков № 81, ап. офис 313 Телефон: 0887/861646, Адрес на електронна поща: ddd.trade@abv.bg","покупка на стоки или други вещи с цел да ги препродаде в първоначален, преработен или обработен вид, продажба на стоки от собствено производство, он-лайн търговия, внос и износ на стоки, заведения за обществено хранене, кафетерия, кетъринг услуги, ресторантьорство, представителство и посредничество на български и чуждестранни фирми, транспортни, строително-ремонтни или други услуги, както и всички други сделки и услуги, които не са забранени със закон. Когато има разрешителен режим - след съответното разрешение.",,"{""4. Изписване на чужд език"": ""DID 27"", ""7. Управители"": ""ДАНАИЛ ТОДОРОВ НЕШЕВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ДАНАИЛ ТОДОРОВ НЕШЕВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""5.11 €"", ""32. Внесен капитал"": ""5.11 €""}"
204504779,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=204504779,"""АГРО ФАРМ - ИЛ"" ООД",22.08.2026г.,204504779,,АГРО ФАРМ - ИЛ,Дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1172","р-н Изгрев, ж.к. ДИАНАБАД, бл. 39, вх. Б, ап. 38","ПОКУПКА НА СТОКИ ИЛИ ДРУГИ ВЕЩИ С ЦЕЛ ПРОДАЖБА В ПЪРВОНАЧАЛЕН, ПРЕРАБОТЕН ИЛИ ОБРАБОТЕН ВИД, ТЪРГОВСКО ПРЕДСТАВИТЕЛСТВО И ПОСРЕДНИЧЕСТВО, КОМИСИОННИ, ПРЕВОЗНИ И СПЕДИЦИОННИ СДЕЛКИ, ЛИЦЕНЗИОННИ СДЕЛКИ, СДЕЛКИ С ИНТЕЛЕКТУАЛНА СОБСТВЕНОСТ, ХОТЕЛИЕРСКИ, ТУРИСТИЧЕСКИ, РЕКЛАМНИ, ИНФОРМАЦИОННИ, ПРОГРАМНИ, ИМПРЕСАРСКИ И ДРУГИ УСЛУГИ, КАКТО И ВСИЧКИ ДРУГИ, НЕЗАБРАНЕНИ ОТ ЗАКОНА ДЕЙНОСТИ",,"{""4. Изписване на чужд език"": ""AGRO FARM - IL"", ""7. Управители"": ""ЛЮБОМИР АЛЕКСАНДРОВ ГЕРАСИМОВ, Държава: БЪЛГАРИЯ"", ""19. Съдружници"": ""ЛЮБОМИР АЛЕКСАНДРОВ ГЕРАСИМОВ, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 80.00 лв.\nИЛИАН СТАВРЕВ КОСТАДИНОВ, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 20.00 лв."", ""31. Размер"": ""51.13 €"", ""32. Внесен капитал"": ""51.13 €""}"
